idx,split,ground_truth,model_response,verdict,flagged,reason,corrected_text
562,train,for the sick and needy than Labour had,CORRECT,CORRECT,False,,
563,train,"action against the drug making industry , #",CORRECT,CORRECT,False,,
564,train,"In fact , the Tories made it worse now",CORRECT,CORRECT,False,,
565,train,whose profits had risen by up to 400 per,CORRECT,CORRECT,False,,
566,train,the unsmiling Mr. Powell . He demanded,CORRECT,CORRECT,False,,
567,train,patients Mr. Powell should take ruthless,CORRECT,CORRECT,False,,
568,train,to the welfare food scheme . It was maintained,CORRECT,CORRECT,False,,
569,train,during the war . Now in conditions of Tory,CORRECT,CORRECT,False,,
570,train,"industry , "" Mr. Brown commented icily . "" Let us have a","INCORRECT: industry→industrie | CORRECTED: ""industrie , "" Mr. Brown commented icily . "" Let us have a""",INCORRECT,True,industry→industrie,"""industrie , "" Mr. Brown commented icily . "" Let us have a"""
571,train,"industry . "" The health of children today owed much",CORRECT,CORRECT,False,,
572,train,affluence it seemed it could not be carried on .,INCORRECT: on→or | CORRECTED: affluence it seemed it could not be carried or.,INCORRECT,True,on→or,affluence it seemed it could not be carried or.
573,train,full inquiry into the cost of drugs and the pharmaceutical,CORRECT,CORRECT,False,,
574,train,children and sick people than to take on this vast,"INCORRECT: children→childrens, than→then | CORRECTED: childrens and sick people then to take on this vast",INCORRECT,True,"children→childrens, than→then",childrens and sick people then to take on this vast
575,train,""" Mr. Powell finds it easier to take it out of mothers ,",CORRECT,CORRECT,False,,
576,train,the war . Now in conditions of Tory,CORRECT,CORRECT,False,,
577,train,food scheme . It was maintained during,CORRECT,CORRECT,False,,
578,train,carried on .,CORRECT,CORRECT,False,,
579,train,"the pharmaceutical industry . "" The health",CORRECT,CORRECT,False,,
580,train,affluence it seemed it could not be,INCORRECT: it→i'd | CORRECTED: affluence i'd seemed it could not be,INCORRECT,True,it→i'd,affluence i'd seemed it could not be
581,train,"of mothers , children and sick people than","INCORRECT: sick→rich | CORRECTED: of mothers , children and rich people than",INCORRECT,True,sick→rich,"of mothers , children and rich people than"
582,train,of children today owed much to the welfare,CORRECT,CORRECT,False,,
583,train,full inquiry into the cost of drugs and,CORRECT,CORRECT,False,,
584,train,"Brown commented icily . "" Let us have a",CORRECT,CORRECT,False,,
585,train,"to take on this vast industry , "" Mr.",CORRECT,CORRECT,False,,
586,train,""" Mr. Powell finds it easier to take it out",CORRECT,CORRECT,False,,
587,train,"to giving details of plans for improving the hospital service ,",CORRECT,CORRECT,False,,
588,train,on which indeed the Government is making progress .,CORRECT,CORRECT,False,,
589,train,a full minute - and even his bitterest opponents,INCORRECT: his→this's | CORRECTED: a full minute - and even this's bitterest opponents,INCORRECT,True,his→this's,a full minute - and even this's bitterest opponents
590,train,""" even after the proposed changes the net cost of the",CORRECT,CORRECT,False,,
591,train,service to the Exchequer will have increased over,CORRECT,CORRECT,False,,
592,train,When Mr . Brown sat down Labour M Ps cheered for,INCORRECT: M Ps→MPs | CORRECTED: When Mr. Brown sat down Labour MPs cheered for,INCORRECT,True,M Ps→MPs,When Mr. Brown sat down Labour MPs cheered for
593,train,three years by 20 per cent.,CORRECT,CORRECT,False,,
594,train,on defence joined in . Mr. Powell devoted half his speech,CORRECT,CORRECT,False,,
595,train,His basic defence of the Health Service cuts was that,CORRECT,CORRECT,False,,
596,train,"Health Service cuts was that "" even after",CORRECT,CORRECT,False,,
597,train,making progress . His basic defence of the,CORRECT,CORRECT,False,,
598,train,"service , on which indeed the Government is",CORRECT,CORRECT,False,,
599,train,cheered for a full minute - and even his,CORRECT,CORRECT,False,,
600,train,the proposed changes the net cost of the,CORRECT,CORRECT,False,,
601,train,bitterest opponents on defence joined in .,CORRECT,CORRECT,False,,
602,train,details of plans for improving the hospital,CORRECT,CORRECT,False,,
603,train,over three years by 20 per cent.,CORRECT,CORRECT,False,,
604,train,When Mr . Brown sat down Labour M Ps,CORRECT,CORRECT,False,,
605,train,service to the Exchequer will have increased,CORRECT,CORRECT,False,,
606,train,Mr. Powell devoted half his speech to giving,CORRECT,CORRECT,False,,
607,train,foods would still be free in families,INCORRECT: foods→fools | CORRECTED: fools would still be free in families,INCORRECT,True,foods→fools,fools would still be free in families
608,train,"adjustment being made in financing . ""","INCORRECT: adjustment→adjusting | CORRECTED: ""adjusting being made in financing.""",INCORRECT,True,adjustment→adjusting,"""adjusting being made in financing."""
609,train,receiving regular National Assistance,CORRECT,CORRECT,False,,
610,train,The Government decided to adjust,CORRECT,CORRECT,False,,
611,train,undermining - the service . Answering the,CORRECT,CORRECT,False,,
612,train,claimed was underpinning - not,CORRECT,CORRECT,False,,
613,train,development being limited or an,CORRECT,CORRECT,False,,
614,train,""" That cannot continue without either",CORRECT,CORRECT,False,,
615,train,the financing - which Mr. Powell,CORRECT,CORRECT,False,,
616,train,grants .,INCORRECT: grants→ground | CORRECTED: ground .,INCORRECT,True,grants→ground,ground .
617,train,"foods , Mr. Powell said that all these","INCORRECT: foods→fools | CORRECTED: fools , Mr. Powell said that all these",INCORRECT,True,foods→fools,"fools , Mr. Powell said that all these"
618,train,"attack on "" economic charges "" for welfare","INCORRECT: charges→changes | CORRECTED: ""attack on "" economic changes "" for welfare""",INCORRECT,True,charges→changes,"""attack on "" economic changes "" for welfare"""
619,train,Powell said that all these foods would,CORRECT,CORRECT,False,,
620,train,adjust the financing - which Mr. Powell,INCORRECT: Mr.→her | CORRECTED: adjust the financing - which her. Powell,INCORRECT,True,Mr.→her,adjust the financing - which her. Powell
621,train,still be free in families receiving regular,CORRECT,CORRECT,False,,
622,train,claimed was underpinning - not undermining -,CORRECT,CORRECT,False,,
623,train,the service . Answering the attack on,CORRECT,CORRECT,False,,
624,train,National Assistance grants .,CORRECT,CORRECT,False,,
625,train,being limited or an adjustment being made,CORRECT,CORRECT,False,,
626,train,"in financing . "" The Government decided to",CORRECT,CORRECT,False,,
627,train,""" economic charges "" for welfare foods , Mr.",CORRECT,CORRECT,False,,
628,train,""" That cannot continue without either development",CORRECT,CORRECT,False,,
629,train,the financing - which Mr. Powell claimed was,CORRECT,CORRECT,False,,
630,train,"for welfare , Mr. Powell said that all these",CORRECT,CORRECT,False,,
631,train,being limited or an adjustment being made,CORRECT,CORRECT,False,,
632,train,""" That cannot continue without either development",CORRECT,CORRECT,False,,
633,train,foods would still be free in families receiving,CORRECT,CORRECT,False,,
634,train,underpinning - not undermining - the service .,CORRECT,CORRECT,False,,
635,train,"Answering the attack on "" economic charges """,CORRECT,CORRECT,False,,
636,train,regular National Assistance grants .,CORRECT,CORRECT,False,,
637,train,"in financing . "" The Government decided to adjust",CORRECT,CORRECT,False,,
638,train,"taken as a friendly gesture in Whitehall ,",CORRECT,CORRECT,False,,
639,train,de Gaulle's official welcome last week,CORRECT,CORRECT,False,,
640,train,"MR. Macmillan has picked a strong "" brains trust """,CORRECT,CORRECT,False,,
641,train,Gaulle this month to smooth the way . General,CORRECT,CORRECT,False,,
642,train,but no more than that .,CORRECT,CORRECT,False,,
643,train,And he has abandoned plans to visit President de,CORRECT,CORRECT,False,,
644,train,team to negotiate terms for joining the Common Market .,CORRECT,CORRECT,False,,
645,train,to Britain's moves towards the Six was,CORRECT,CORRECT,False,,
646,train,of negotiations with the Six . At the same,CORRECT,CORRECT,False,,
647,train,the Prime Minister to Paris was dropped,CORRECT,CORRECT,False,,
648,train,safeguard their interests,CORRECT,CORRECT,False,,
649,train,"France , to back Mr. Edward Heath , Lord",CORRECT,CORRECT,False,,
650,train,"Privy Seal , who is charged with the conduct",CORRECT,CORRECT,False,,
651,train,"Sir Pierson Dixon , Britain's Ambassador to",CORRECT,CORRECT,False,,
652,train,So the idea of personal mission by,CORRECT,CORRECT,False,,
653,train,Commonwealth Governments every facility possible to,"INCORRECT: extra ""Governments"" inserted | CORRECTED: Commonwealth every facility possible to",INCORRECT,True,"extra ""Governments"" inserted",Commonwealth every facility possible to
654,train,Instead Mr. Macmillan will rely on a,CORRECT,CORRECT,False,,
655,train,time the Prime Minister has offered,CORRECT,CORRECT,False,,
656,train,hand-picked team under the leadership of,CORRECT,CORRECT,False,,
657,train,"Commonwealth Relations Secretary , that they wish to be kept",CORRECT,CORRECT,False,,
658,train,countries can arrange for observers to advise the British,CORRECT,CORRECT,False,,
659,train,"in touch in London . Three of them - Canada , Australia ,",CORRECT,CORRECT,False,,
660,train,meeting in London on Monday . Once the Common,CORRECT,CORRECT,False,,
661,train,"Seven Commonwealth countries have told Mr. Sandys ,",CORRECT,CORRECT,False,,
662,train,negotiating team .,CORRECT,CORRECT,False,,
663,train,New Zealand - will have strong delegations at an opening,CORRECT,CORRECT,False,,
664,train,"for negotiations in a fortnight's time , these Commonwealth",CORRECT,CORRECT,False,,
665,train,Market's Council of Ministers draws up the procedure,CORRECT,CORRECT,False,,
666,train,his days as Britain's chief UN dele-,CORRECT,CORRECT,False,,
667,train,son Dixon has a wide reputation as,CORRECT,CORRECT,False,,
668,train,is represented by Sir Roderick Barclay,CORRECT,CORRECT,False,,
669,train,"Food , and Fisheries . The Foreign Office",CORRECT,CORRECT,False,,
670,train,"tary at the Ministry of Agriculture ,",CORRECT,CORRECT,False,,
671,train,gate . Second in command is Mr.,CORRECT,CORRECT,False,,
672,train,The team is composed of experienced,CORRECT,CORRECT,False,,
673,train,negotiators in several fields . Sir Pier-,CORRECT,CORRECT,False,,
674,train,a skilful backstage negotiator since,CORRECT,CORRECT,False,,
675,train,"Eric Roll , 53-year-old Deputy Secre-","INCORRECT: year→years | CORRECTED: Eric Roll , 53-years-old Deputy Secre-",INCORRECT,True,year→years,"Eric Roll , 53-years-old Deputy Secre-"
676,train,negotiations should be held .,CORRECT,CORRECT,False,,
677,train,"Market Commission , or wherever the Six decide",CORRECT,CORRECT,False,,
678,train,"the Commonwealth Relations Office , Sir William",CORRECT,CORRECT,False,,
679,train,"he goes to Brussels , headquarters of the Common",CORRECT,CORRECT,False,,
680,train,"( Treasury ) , and Mr. G. H. Andrew ( Board of Trade ) .",CORRECT,CORRECT,False,,
681,train,Other leading members are : Sir Henry Lintott from,"INCORRECT: Leading ""Other "" is erroneously added, trailing "" Other"" is missing | CORRECTED: leading members are : Sir Henry Lintott from Other",INCORRECT,True,"Leading ""Other "" is erroneously added, trailing "" Other"" is missing",leading members are : Sir Henry Lintott from Other
682,train,"Corell-Barnes ( Colonial Office ) , Mr. G. R. Bell",CORRECT,CORRECT,False,,
683,train,They will accompany Mr. Heath next month when,CORRECT,CORRECT,False,,
684,train,fated to fly into trouble abroad . Last year it was,INCORRECT: abroad→already | CORRECTED: fated to fly into trouble already . Last year it was,INCORRECT,True,abroad→already,fated to fly into trouble already . Last year it was
685,train,Some of the problems were reviewed yesterday at a,CORRECT,CORRECT,False,,
686,train,"the riots in Istanbul , which enlivened the NATO",CORRECT,CORRECT,False,,
687,train,"meeting in Paris between M. Couve de Murville , French",CORRECT,CORRECT,False,,
688,train,a man with troubles enough back home - seems,INCORRECT: seems→with a man | CORRECTED: a man with troubles enough back home - with a man,INCORRECT,True,seems→with a man,a man with troubles enough back home - with a man
689,train,Council meeting .,CORRECT,CORRECT,False,,
690,train,"Foreign Minister , and Mr. Heath . MR. Selwyn Lloyd -",CORRECT,CORRECT,False,,
691,train,Now we have the strikes and demonstrations in,CORRECT,CORRECT,False,,
692,train,Ghana coinciding with the meeting of the Com-,"INCORRECT: Leading ""Ghana "" is absent, ""Com-"" is actually ""coming Ghana"" | CORRECTED: coinciding with the meeting of the coming Ghana",INCORRECT,True,"Leading ""Ghana "" is absent, ""Com-"" is actually ""coming Ghana""",coinciding with the meeting of the coming Ghana
693,train,monwealth Economic Consultative Council - the,CORRECT,CORRECT,False,,
694,train,ter Mr Lloyd and his 24-strong delegation landed,CORRECT,CORRECT,False,,
695,train,"Stores , the largest in town .",CORRECT,CORRECT,False,,
696,train,first to be held in Africa . Only a few hours af-,CORRECT,CORRECT,False,,
697,train,demonstrated outside the British-owned Kingsway,CORRECT,CORRECT,False,,
698,train,"at Accra this morning , hundreds of shop assistants",CORRECT,CORRECT,False,,
699,train,including a compulsory savings scheme which the,CORRECT,CORRECT,False,,
700,train,Ghana Government introduced in July . Ghana's strong,CORRECT,CORRECT,False,,
701,train,"man is not here to face the storm . President Nkrumah ,","INCORRECT: trailing comma after Nkrumah replaced with "" man is"" | CORRECTED: man is not here to face the storm . President Nkrumah man is",INCORRECT,True,"trailing comma after Nkrumah replaced with "" man is""",man is not here to face the storm . President Nkrumah man is
702,train,having made his contribution to the neutrals' conference,CORRECT,CORRECT,False,,
703,train,The stores had been hit by the same strike wave,CORRECT,CORRECT,False,,
704,train,"in Belgrade , has resumed his holiday on the Black",CORRECT,CORRECT,False,,
705,train,"week . Root of the discontent : The austerity Budget ,","INCORRECT: ""week . "" is incorrectly placed at the start, should be at the end of the line, trailing comma is wrong | CORRECTED: Root of the discontent : The austerity Budget, week .",INCORRECT,True,"""week . "" is incorrectly placed at the start, should be at the end of the line, trailing comma is wrong","Root of the discontent : The austerity Budget, week ."
706,train,will return .,CORRECT,CORRECT,False,,
707,train,Sea and no one here professes to know when he,INCORRECT: no one→my are | CORRECTED: Sea and my are here professes to know when he,INCORRECT,True,no one→my are,Sea and my are here professes to know when he
708,train,that has paralysed the port of Takoradi for the past,CORRECT,CORRECT,False,,
709,train,But in his absence his chief lieutenants have,CORRECT,CORRECT,False,,
710,train,been raised against the strikers and is now beginning,CORRECT,CORRECT,False,,
711,train,not let him down . The strong arm of authority has,CORRECT,CORRECT,False,,
712,train,"of the people is the supreme law "" ) reports : "" The",CORRECT,CORRECT,False,,
713,train,Government has been urged to take immediate ac-,CORRECT,CORRECT,False,,
714,train,"to tell . Today's Ghanaian Times ( motto : "" The welfare","INCORRECT: welfare→welfares | CORRECTED: to tell . Today's Ghanaian Times ( motto : "" The welfares",INCORRECT,True,welfare→welfares,"to tell . Today's Ghanaian Times ( motto : "" The welfares"
715,train,"tion to deal ruthlessly with the strikers . """,CORRECT,CORRECT,False,,
716,train,"Nkrumah's Convention Party "" after powerful addresses",CORRECT,CORRECT,False,,
717,train,becomes an offence punishable with imprisonment,CORRECT,CORRECT,False,,
718,train,essential services and ensure food supplies . Thus it,CORRECT,CORRECT,False,,
719,train,the Government adequate power to maintain all,CORRECT,CORRECT,False,,
720,train,"for anyone who "" publishes a report likely to cause","INCORRECT: publishes→published | CORRECTED: ""for anyone who "" published a report likely to cause""",INCORRECT,True,publishes→published,"""for anyone who "" published a report likely to cause"""
721,train,others . Strong deeds followed strong words . In Takoradi,CORRECT,CORRECT,False,,
722,train,"by Comrades Krobo Edusei , Tawia Adamafio , "" and",CORRECT,CORRECT,False,,
723,train,The urge came from a conference of activists of,CORRECT,CORRECT,False,,
724,train,"alarm or prejudicial to public safety . """,CORRECT,CORRECT,False,,
725,train,"a "" limited state of emergency "" was declared , giving",CORRECT,CORRECT,False,,
726,train,Accra ?,INCORRECT: Accra→Accre | CORRECTED: Accre?,INCORRECT,True,Accra→Accre,Accre?
727,train,"strikers gave in , but in Takoradi , the chief storm centre ,","INCORRECT: gave→give | CORRECTED: ""strikers give in , but in Takoradi , the chief storm centre ,""",INCORRECT,True,gave→give,"""strikers give in , but in Takoradi , the chief storm centre ,"""
728,train,Government react when the strikers demonstrated in,CORRECT,CORRECT,False,,
729,train,on anyone convicted of sabotage . These stern measures,CORRECT,CORRECT,False,,
730,train,police and 16 armoured cars . And how did the,CORRECT,CORRECT,False,,
731,train,"they are still holding out despite the presence of 1,400","INCORRECT: extra ""are"" inserted between ""they"" and ""still"" | CORRECTED: they still holding out despite the presence of 1,400",INCORRECT,True,"extra ""are"" inserted between ""they"" and ""still""","they still holding out despite the presence of 1,400"
732,train,And up to ten years' imprisonment can be imposed,CORRECT,CORRECT,False,,
733,train,had the desired effect today at Kumasi where the,INCORRECT: desired→desidered | CORRECTED: had the desidered effect today at Kumasi where the,INCORRECT,True,desired→desidered,had the desidered effect today at Kumasi where the
734,train,""" If you have not dispersed by ten o'clock , "" he",CORRECT,CORRECT,False,,
735,train,drove up to the Kingsway Stores and faced the,CORRECT,CORRECT,False,,
736,train,a posse of police arrived and in less than,CORRECT,CORRECT,False,,
737,train,two minutes the crowd had gone .,CORRECT,CORRECT,False,,
738,train,"At 9.40 Mr. Edusei , Minister of Transport and pro-",CORRECT,CORRECT,False,,
739,train,"demonstrators , most of them shopgirls in overalls .",CORRECT,CORRECT,False,,
740,train,"told them , ' the police will act . ' At five to ten","INCORRECT: five→fire | CORRECTED: told them , ' the police will act . ' At fire to ten",INCORRECT,True,five→fire,"told them , ' the police will act . ' At fire to ten"
741,train,"bably the toughest man in Mr. Nkrumah's team ,",CORRECT,CORRECT,False,,
742,train,Commonwealth was an occasion worthy of his presence .,CORRECT,CORRECT,False,,
743,train,After all it was Mr. Nkrumah who suggested that this,CORRECT,CORRECT,False,,
744,train,year the Economic Consultative Council should meet,CORRECT,CORRECT,False,,
745,train,thought that the muster from the 13 States of the,CORRECT,CORRECT,False,,
746,train,the President back from his travels it might have been,CORRECT,CORRECT,False,,
747,train,in Accra .,CORRECT,CORRECT,False,,
748,train,* enough,CORRECT,CORRECT,False,,
749,train,"If the threatened "" counter-revolution "" was not * to bring",CORRECT,CORRECT,False,,
750,train,yesterday . It said pressure was being put on,CORRECT,CORRECT,False,,
751,train,"disarming Committee of 100 , the Committee claimed",CORRECT,CORRECT,False,,
752,train,"Minister , to do the honours as host , in which capacity",CORRECT,CORRECT,False,,
753,train,"It has been left , however , to Mr. Goka , Ghana's Finance",CORRECT,CORRECT,False,,
754,train,openly intimidating members of Earl Russell's nuclear-,CORRECT,CORRECT,False,,
755,train,members and associates all over the country .,CORRECT,CORRECT,False,,
756,train,he held a reception tonight in Accra's Ambassador,CORRECT,CORRECT,False,,
757,train,"Hotel . POLICE , on direct orders from the Cabinet , are",CORRECT,CORRECT,False,,
758,train,with the committee was going too far ; another,CORRECT,CORRECT,False,,
759,train,was not .,INCORRECT: was→woo | CORRECTED: woo not,INCORRECT,True,was→woo,woo not
760,train,"to pass the time of day "" ; Supporters had","INCORRECT: the→time | CORRECTED: ""to pass time time of day "" ; Supporters had",INCORRECT,True,the→time,"""to pass time time of day "" ; Supporters had"
761,train,"people "" on no pretext whatsoever , except",CORRECT,CORRECT,False,,
762,train,that anti-apartheid agitation was,CORRECT,CORRECT,False,,
763,train,going out of action ; Police were visiting,CORRECT,CORRECT,False,,
764,train,"all right , but support for the committee","INCORRECT: right→night | CORRECTED: all night, but support for the committee",INCORRECT,True,right→night,"all night, but support for the committee"
765,train,It alleged : Phones were being tapped and,INCORRECT: being→beeing | CORRECTED: It alleged : Phones were beeing tapped and,INCORRECT,True,being→beeing,It alleged : Phones were beeing tapped and
766,train,been warned - one that his connection,INCORRECT: warned→named | CORRECTED: been named - one that his connection,INCORRECT,True,warned→named,been named - one that his connection
767,train,committee members will appear at Bow-street,CORRECT,CORRECT,False,,
768,train,Mr. Clark .,CORRECT,CORRECT,False,,
769,train,"today , including Lord Russell , Lady Russell ,",CORRECT,CORRECT,False,,
770,train,by plain-clothes men . Committee-member Mr. George,CORRECT,CORRECT,False,,
771,train,"Clark commented at a Press conference : "" The",CORRECT,CORRECT,False,,
772,train,"most extraordinary things are happening . "" Fifty",CORRECT,CORRECT,False,,
773,train,A third man's house was watched for four days,CORRECT,CORRECT,False,,
774,train,"Lord Boyd-Orr , the Rev. Michael Scott , and",CORRECT,CORRECT,False,,
775,train,"packing a case , at his Chelsea home","INCORRECT: at→of, home→house | CORRECTED: packing a case, of his Chelsea house",INCORRECT,True,"at→of, home→house","packing a case, of his Chelsea house"
776,train,"yesterday . His secretary , American-born","INCORRECT: His→This | CORRECTED: yesterday . This secretary , American-born",INCORRECT,True,His→This,"yesterday . This secretary , American-born"
777,train,"Mr. Ralph Schoenman , said :","INCORRECT: Mr.→Mrs. | CORRECTED: Mrs. Ralph Schoenman , said :",INCORRECT,True,Mr.→Mrs.,"Mrs. Ralph Schoenman , said :"
778,train,"putting his affairs in order , and",CORRECT,CORRECT,False,,
779,train,"are "" likely to persevere in such unlawful",CORRECT,CORRECT,False,,
780,train,the peace and for inciting a breach,CORRECT,CORRECT,False,,
781,train,should not be bound over for disturbing,CORRECT,CORRECT,False,,
782,train,They are required to show why they,CORRECT,CORRECT,False,,
783,train,"conduct . "" Lord Russell , 89 , was",CORRECT,CORRECT,False,,
784,train,of the peace . The summonses say they,CORRECT,CORRECT,False,,
785,train,"hopes to be allowed to do some writing . "" Back at",CORRECT,CORRECT,False,,
786,train,"members tried a "" plant "" call on suspect phone . They",CORRECT,CORRECT,False,,
787,train,discussed a sit-down at Watford at 5.30 p.m. - none,"INCORRECT: missing final word ""discussed"" | CORRECTED: discussed a sit-down at Watford at 5.30 p.m. - none discussed",INCORRECT,True,"missing final word ""discussed""",discussed a sit-down at Watford at 5.30 p.m. - none discussed
788,train,"probably mean jail and , though frail , he is very fit and",CORRECT,CORRECT,False,,
789,train,"the Press conference , Mr. Clark said two committee",CORRECT,CORRECT,False,,
790,train,will take the rigours of prison in his stride . He,CORRECT,CORRECT,False,,
791,train,""" He is not going to agree to be bound over . That will",CORRECT,CORRECT,False,,
792,train,was planned but police turned up .,CORRECT,CORRECT,False,,
793,train,longer accepted the good faith of Mr. Kenneth,CORRECT,CORRECT,False,,
794,train,Sir Roy Welensky said today that he no,CORRECT,CORRECT,False,,
795,train,Federal Parliament in Salisbury .,CORRECT,CORRECT,False,,
796,train,of lawlessness among UNIP supporters went,CORRECT,CORRECT,False,,
797,train,until he was outlawed in 1959 . The record,CORRECT,CORRECT,False,,
798,train,Party was a monster as vicious as the Zambia,CORRECT,CORRECT,False,,
799,train,said that Mr. Kaunda's United National Independence,CORRECT,CORRECT,False,,
800,train,"back a long way , Sir Roy told the",CORRECT,CORRECT,False,,
801,train,"Kaunda . Sir Roy , Federal Rhodesian Prime Minister ,",CORRECT,CORRECT,False,,
802,train,"National Congress , which was led by Mr. Kaunda",CORRECT,CORRECT,False,,
803,train,He cited cases in which hundreds of UNIP supporters,INCORRECT: He→The | CORRECTED: The cited cases in which hundreds of UNIP supporters,INCORRECT,True,He→The,The cited cases in which hundreds of UNIP supporters
804,train,the UNIP - were convicted last month in the,CORRECT,CORRECT,False,,
805,train,charges of creating disturbances . During the first,"INCORRECT: missing word ""this"" between ""creating"" and ""disturbances"" | CORRECTED: charges of creating this disturbances . During the first",INCORRECT,True,"missing word ""this"" between ""creating"" and ""disturbances""",charges of creating this disturbances . During the first
806,train,had been arrested or convicted since last year on,CORRECT,CORRECT,False,,
807,train,than 500 people - 167 of them members of,CORRECT,CORRECT,False,,
808,train,three weeks of the present trouble 287 incidents,CORRECT,CORRECT,False,,
809,train,had been reported in Northern Rhodesia . More,CORRECT,CORRECT,False,,
810,train,Northern Province alone .,CORRECT,CORRECT,False,,
811,train,Kaunda's repeated statements that all he is,CORRECT,CORRECT,False,,
812,train,"Sir Roy . "" I am now compelled to say that",CORRECT,CORRECT,False,,
813,train,"had stimulated violence , but he had done",CORRECT,CORRECT,False,,
814,train,""" Against this background must be taken Mr.",CORRECT,CORRECT,False,,
815,train,"doing is in the name of non-violence , "" said",CORRECT,CORRECT,False,,
816,train,nothing to stop it .,CORRECT,CORRECT,False,,
817,train,Mr. Kaunda must know that his statements,CORRECT,CORRECT,False,,
818,train,"I don't accept his good faith . "" He said",CORRECT,CORRECT,False,,
819,train,from Northern Rhodesia when his followers have,CORRECT,CORRECT,False,,
820,train,"would make the Mau Mau in Kenya "" seem like a",CORRECT,CORRECT,False,,
821,train,""" It is true he made a point of again being absent",CORRECT,CORRECT,False,,
822,train,"child's picnic . """,CORRECT,CORRECT,False,,
823,train,"indulged in such violence . "" But Sir Roy pointed out",CORRECT,CORRECT,False,,
824,train,if UNIP did not get its way what would happen,CORRECT,CORRECT,False,,
825,train,that a few months ago Mr. Kaunda said that,"INCORRECT: a→e, missing ""that e"" at the end | CORRECTED: ""that e few months ago Mr. Kaunda said that that e""",INCORRECT,True,"a→e, missing ""that e"" at the end","""that e few months ago Mr. Kaunda said that that e"""
826,train,return from Scotland yesterday . He summoned Mr.,CORRECT,CORRECT,False,,
827,train,new Constitution provided law and order is maintained,CORRECT,CORRECT,False,,
828,train,JOHN DICKIE writes : Mr. Macmillan gave top,CORRECT,CORRECT,False,,
829,train,in Northern Rhodesia .,CORRECT,CORRECT,False,,
830,train,to hold the door open for modifications to the,CORRECT,CORRECT,False,,
831,train,"Iain Macleod , Colonial Secretary , and Mr. Duncan Sandys ,","INCORRECT: missing ""leigh"" after final comma | CORRECTED: ""Iain Macleod , Colonial Secretary , and Mr. Duncan Sandys, leigh""",INCORRECT,True,"missing ""leigh"" after final comma","""Iain Macleod , Colonial Secretary , and Mr. Duncan Sandys, leigh"""
832,train,priority to the clash over Northern Rhodesia on his,CORRECT,CORRECT,False,,
833,train,at Admiralty House . A statement is expected today,CORRECT,CORRECT,False,,
834,train,Commonwealth Relations Secretary for an hour's talks,CORRECT,CORRECT,False,,
835,train,African nationalists . Mr. Macleod has ample evidence,INCORRECT: nationalists→nationalist | CORRECTED: African nationalist. Mr. Macleod has ample evidence,INCORRECT,True,nationalists→nationalist,African nationalist. Mr. Macleod has ample evidence
836,train,"Liberal leader , and Mr. Kaunda , that the bulk",CORRECT,CORRECT,False,,
837,train,problem . Mr. Sandys has warned of the risk of a,CORRECT,CORRECT,False,,
838,train,suggestion that there may be fresh concessions to the,CORRECT,CORRECT,False,,
839,train,Constitution unless it is modified .,CORRECT,CORRECT,False,,
840,train,of moderates and Africans will reject the,CORRECT,CORRECT,False,,
841,train,"from talks with Sir John Moffat , Northern Rhodesian",CORRECT,CORRECT,False,,
842,train,strong reaction from Sir Roy Welensky to any,CORRECT,CORRECT,False,,
843,train,Its terms have set the Prime Minister an exacting,CORRECT,CORRECT,False,,
844,train,foot of his airliner's steps at London Airport,CORRECT,CORRECT,False,,
845,train,of Gloucester .,CORRECT,CORRECT,False,,
846,train,"kneeling with heads bowed . The princess ,",CORRECT,CORRECT,False,,
847,train,Buganda ( King Freddie ) from Princess,CORRECT,CORRECT,False,,
848,train,"aged 24 , is now studying history at Cambri-",CORRECT,CORRECT,False,,
849,train,A ROYAL welcome for the Kabaka of,CORRECT,CORRECT,False,,
850,train,"yesterday . Forty other Africans greeted him ,",CORRECT,CORRECT,False,,
851,train,"dge , where she is a friend of Prince William",CORRECT,CORRECT,False,,
852,train,"Elizabeth Bagaya of Toro , kneeling at the",CORRECT,CORRECT,False,,
853,train,"Colonial Secretary Mr. Iain Macleod , before the",CORRECT,CORRECT,False,,
854,train,to settle the relationships between them and the,CORRECT,CORRECT,False,,
855,train,King Freddie and three other hereditary rulers of,CORRECT,CORRECT,False,,
856,train,The question : Their status in an independent Uganda .,INCORRECT: question→questions | CORRECTED: The questions : Their status in an independent Uganda .,INCORRECT,True,question→questions,The questions : Their status in an independent Uganda .
857,train,rest of the country . A Government report has,CORRECT,CORRECT,False,,
858,train,recognised their rights and recommended a form of,CORRECT,CORRECT,False,,
859,train,native kingdoms in Uganda arrived for talks with,CORRECT,CORRECT,False,,
860,train,The thorniest problem for next week's conference is,CORRECT,CORRECT,False,,
861,train,Uganda Constitutional conference opens next Monday .,CORRECT,CORRECT,False,,
862,train,"federal association , but the four kings are not","INCORRECT: kings→things | CORRECTED: federal association , but the four things are not",INCORRECT,True,kings→things,"federal association , but the four things are not"
863,train,Government authority yet presented by the,CORRECT,CORRECT,False,,
864,train,to deal with the mass sit-down rally planned,CORRECT,CORRECT,False,,
865,train,"Committee of 100 , the anti-nuclear arms",CORRECT,CORRECT,False,,
866,train,to meet head-on the biggest challenge to,CORRECT,CORRECT,False,,
867,train,""" Ban-the-Bomb "" demonstrators . Police leave",CORRECT,CORRECT,False,,
